WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
2335.0	0	0	0			3.04846e-09	0.394614	0.93665	0.960389	0.757125	0
2340.0	0	0	0			3.42547e-09	0.396143	0.9366	0.960444	0.7585	0
2345.0	0	0	0			3.84911e-09	0.397677	0.93655	0.9605	0.759875	0
2350.0	0	0	0			4.32514e-09	0.399215	0.9365	0.960556	0.76125	0
2355.0	0	0	0			4.86004e-09	0.400753	0.93645	0.960611	0.762625	0
2360.0	0	0	0			5.4611e-09	0.402297	0.9364	0.960667	0.764	0
2365.0	0	0	0			6.13649e-09	0.403842	0.93635	0.960722	0.765375	0
2370.0	0	0	0			6.89541e-09	0.405393	0.9363	0.960778	0.76675	0
2375.0	0	0	0			7.74819e-09	0.406944	0.93625	0.960833	0.768125	0
2380.0	0	0	0			8.70643e-09	0.408502	0.9362	0.960889	0.7695	0
2385.0	0	0	0			9.78318e-09	0.41006	0.93615	0.960944	0.770875	0
2390.0	0	0	0			1.09931e-08	0.411624	0.9361	0.961	0.77225	0
2395.0	0	0	0			1.23526e-08	0.413191	0.93605	0.961056	0.773625	0
2400.0	0	0	0			1.38803e-08	0.41476	0.936	0.961111	0.775	0
2405.0	0	0	0			1.5597e-08	0.416334	0.93595	0.961167	0.776375	0
2410.0	0	0	0			1.75259e-08	0.417908	0.9359	0.961222	0.77775	0
2415.0	0	0	0			1.96934e-08	0.419489	0.93585	0.961278	0.779125	0
2420.0	0	0	0			2.21289e-08	0.421071	0.9358	0.961333	0.7805	0
2425.0	0	0	0			2.48657e-08	0.422658	0.93575	0.961389	0.781875	0
2430.0	0	0	0			2.79409e-08	0.424246	0.9357	0.961444	0.78325	0
2435.0	0	0	0			3.13964e-08	0.42584	0.93565	0.9615	0.784625	0
2440.0	0	0	0			3.52793e-08	0.427438	0.9356	0.961556	0.786	0
2445.0	0	0	0			3.96424e-08	0.429036	0.93555	0.961611	0.787375	0
2450.0	0	0	0			4.45451e-08	0.43064	0.9355	0.961667	0.78875	0
2455.0	0	0	0			5.00541e-08	0.432245	0.93545	0.961722	0.790125	0
2460.0	0	0	0			5.62445e-08	0.433856	0.9354	0.961778	0.7915	0
2465.0	0	0	0			6.32004e-08	0.435468	0.93535	0.961833	0.792875	0
2470.0	0	0	0			7.10166e-08	0.437085	0.9353	0.961889	0.79425	0
2475.0	0	0	0			7.97995e-08	0.438703	0.93525	0.961944	0.795625	0
2480.0	0	0	0			8.96685e-08	0.440328	0.9352	0.962	0.797	0
2485.0	0	0	0			1.00758e-07	0.441955	0.93515	0.962056	0.798375	0
2490.0	0	0	0			1.13219e-07	0.443584	0.9351	0.962111	0.79975	0
2495.0	0	0	0			1.27221e-07	0.445218	0.93505	0.962167	0.801125	0
2500.0	0	0	0			1.42955e-07	0.446853	0.935	0.962222	0.8025	0
2505.0	0	0	0			1.60635e-07	0.448495	0.93495	0.962278	0.803875	0
2510.0	0	0	0			1.80501e-07	0.450136	0.9349	0.962333	0.80525	0
2515.0	0	0	0			2.02824e-07	0.451784	0.93485	0.962389	0.806625	0
2520.0	0	0	0			2.27908e-07	0.453433	0.9348	0.962444	0.808	0
2525.0	0	0	0			2.56094e-07	0.455088	0.93475	0.9625	0.809375	0
2530.0	0	0	0			2.87766e-07	0.456746	0.9347	0.962556	0.81075	0
2535.0	0	0	0			3.23355e-07	0.458404	0.93465	0.962611	0.812125	0
2540.0	0	0	0			3.63346e-07	0.460069	0.9346	0.962667	0.8135	0
2545.0	0	0	0			4.08282e-07	0.461735	0.93455	0.962722	0.814875	0
2550.0	0	0	0			4.58775e-07	0.463406	0.9345	0.962778	0.81625	0
2555.0	0	0	0			5.15513e-07	0.465078	0.93445	0.962833	0.817625	0
2560.0	0	0	0			5.79269e-07	0.466757	0.9344	0.962889	0.819	0
2565.0	0	0	0			6.50909e-07	0.468436	0.93435	0.962944	0.820375	0
2570.0	0	0	0			7.31408e-07	0.470121	0.9343	0.963	0.82175	0
2575.0	0	0	0			8.21864e-07	0.47181	0.93425	0.963056	0.823125	0
2580.0	0	0	0			9.23507e-07	0.473499	0.9342	0.963111	0.8245	0
2585.0	0	0	0			1.03772e-06	0.475195	0.93415	0.963167	0.825875	0
2590.0	0	0	0			1.16606e-06	0.47689	0.9341	0.963222	0.82725	0
2595.0	0	0	0			1.31027e-06	0.478593	0.93405	0.963278	0.828625	0
2600.0	0	0	0			1.47231e-06	0.480296	0.934	0.963333	0.83	0
2605.0	0	0	0			1.6544e-06	0.482005	0.93395	0.963389	0.831375	0
2610.0	0	0	0			1.859e-06	0.483714	0.9339	0.963444	0.83275	0
2615.0	0	0	0			2.08891e-06	0.48543	0.93385	0.9635	0.834125	0
2620.0	0	0	0			2.34725e-06	0.48715	0.9338	0.963556	0.8355	0
2625.0	0	0	0			2.63755e-06	0.488869	0.93375	0.963611	0.836875	0
2630.0	0	0	0			2.96374e-06	0.490596	0.9337	0.963667	0.83825	0
2635.0	0	0	0			3.33027e-06	0.492322	0.93365	0.963722	0.839625	0
