12 37  2.73  62 14  1.7  22.60 1.243  4  E  c96         
12 37  2.77  62 16 36.7  23.18 0.378  1  E  cal         
12 37  2.81  62 11 10.4  21.60 0.560  1  I  l96         
12 37  2.89  62 14 23.7  20.27 0.512  1  I  c96         
12 37  2.92  62 14 27.6  23.67 0.898  1  E  l96         
12 37  3.27  62 14 17.8  20.90 0.512  1  A  l96         
12 37  3.34  62 16 31.8  22.16 0.359  1  E  cal         
12 37  3.50  62 11  2.0  21.48 0.518  1  I  cal         
12 37  3.52  62 10 48.4  22.20 0.426  1  EI cal         
12 37  3.80  62 13 53.1  21.63 0.745  1  EI c96         
12 37  3.82  62 10 59.7  24.63 2.956 11  E  cal         
12 37  3.87  62 10  9.4  21.85 0.322  1  IE cal         
12 37  3.90  62 14 41.1  21.48 0.475  1  EI c96         
12 37  4.00  62 15 23.2  21.89 0.376  1  I  c96         
12 37  4.20  62 12 39.6  23.16 0.861  3  A  cal         
12 37  4.24  62 16 24.8  21.45 0.474  1  EI c96         
12 37  4.50  62 10  3.8  20.99 0.230  1  IE cal         
12 37  4.61  62 14 16.0  23.97 1.050  1  E  l96         
12 37  4.62  62 14 29.1  20.96 0.561  1  I  c96         
12 37  4.64  62 10 28.6  21.69 0.411  1  E  cal         
12 37  4.78  62 14 54.8  20.56 0.000  1  S  c96,l96     
12 37  5.15  62 12 10.8  22.41 0.386  1  EI c96         
12 37  5.02  62 15 46.9  22.77 0.532  1  EI c96         
12 37  5.57  62 11 29.2  22.37 1.001  4  E  cal         
12 37  5.70  62 13  3.3  21.75 0.109  1  E  l96,haw     
12 37  5.75  62 15 25.1  21.84 0.503  1  I  c96         
12 37  5.81  62 13 17.2  21.95 0.753  1  EI cal         
12 37  5.83  62 14 23.4  22.48 0.970  1  E  haw         
12 37  5.84  62 11 53.8  21.22 0.904  1  I  l96,haw     
12 37  6.00  62 12 57.9  22.48 0.000  1  M  cal         
12 37  6.19  62 13 32.7  21.85 0.753  1  IE l96,haw     
12 37  6.27  62 15 17.7  22.22 0.840  1  EB l96,cal     
12 37  6.40  62 13 14.0  21.78 0.000  1  S  cal,haw     
12 37  6.41  62 15 21.5  22.38 0.513  1  I  cal         
12 37  6.44  62  9 45.3  22.16 0.000  1  M  cal         
12 37  6.54  62 15 12.5  22.94 0.840  4  E  cal         
12 37  6.89  62  9 59.8  21.59 0.434  1  I  cal         
12 37  6.91  62 14 29.5  20.58 0.000  1  S  c96         
12 37  6.93  62 12  8.0  24.13 0.693  1  E  l96         
12 37  7.23  62 11 57.8  22.46 0.593  1  I  c96         
12 37  7.25  62 12 14.1  22.19 0.655  1  A  c96         
12 37  7.41  62 10 15.5  22.86 0.000  1  M  cal         
12 37  7.42  62 13 56.7  23.65 0.752  1  EI haw         
12 37  7.62  62 11 12.1  20.72 0.472  1  A  l96         
12 37  7.75  62 11 37.7  22.41 0.557  4  E  cal         
12 37  7.84  62 16  5.7  21.88 0.936  1  EI c96         
12 37  7.87  62 16  2.0  22.66 0.514  1  EI cal         
12 37  8.00  62 14 44.5  22.26 0.570  1  E  l96         
12 37  8.08  62 12 46.8  21.80 0.654  1  EI l96,haw     
12 37  8.12  62 14 22.6  19.96 0.563  1  A  l96,haw     
12 37  8.13  62 15  2.0  22.65 0.570  3  I  l96         
12 37  8.16  62 12 15.3  22.06 0.594  1  EI l96         
12 37  8.29  62 10 56.1  19.96 0.423  1  I  cal         
12 37  8.31  62 12 52.5  22.20 0.838  1  I  c96         
12 37  8.33  62 13 20.8  22.86 0.785  4  E  c96         
12 37  8.34  62 14 53.9  21.88 0.564  1  EI c96         
12 37  8.36  62 15 14.6  21.62 0.839  1  EI c96         
12 37  8.62  62 10 51.2  20.66 0.411  1  EB cal         
12 37  8.65  62 15  1.4  21.68 0.570  1  I  c96         
12 37  8.66  62 11 28.5  22.23 0.907  1  E  l96         
12 37  8.66  62 16 11.6  20.53 0.000  1  M  c96         i
12 37  8.75  62 12 57.9  23.51 2.269  3  A  l96         
12 37  8.83  62 12 14.4  23.90 0.788  1  E  l96         
12 37  8.88  62 11 17.9  23.05 0.639  1  I  haw         
12 37  8.95  62 12  2.2  22.90 0.855  1  EI c96         
12 37  9.20  62 12 10.9  23.09 0.476  1  E  l96         
12 37  9.50  62 14 49.1  23.04 0.420  1  EI l96         
12 37  9.51  62 12 34.5  14.69 0.000  1  S  cal         
12 37  9.56  62 14 23.4  21.10 0.476  1  A  c96,l96     
12 37  9.61  62 10 55.2  23.16 0.858  4  E  haw         
12 37  9.85  62 15 23.9  19.00 0.201  1  A  c96         d
12 37  9.91  62 10  8.1  22.73 0.000  3  M  cal         
12 37 10.24  62 10 58.9  22.38 0.475  1  EI l96         
12 37 10.36  62 13 19.7  21.87 0.320  1  I  c96         f
12 37 10.56  62 11 41.0  21.20 0.789  1  I  cal,haw     
12 37 10.58  62 13 41.6  22.40 0.747  1  EI cal,haw     
12 37 10.79  62 14 31.5  22.39 0.677  3  A  l96,cal     
12 37 10.80  62 12  0.8  19.83 0.000  1  M  l96,cal,haw 
12 37 10.86  62 11 29.1  22.80 0.475  1  E  cal         
12 37 10.91  62 10 59.0  24.25 0.747  1  EI l96,cal     
12 37 11.08  62 10 47.6  23.93 0.483  1  E  l96         
12 37 11.36  62 15 45.1  22.43 0.692  4  E  cal         
12 37 11.46  62 10 55.3  22.44 0.855  4  E  cal         
12 37 11.58  62 11 26.5  21.72 0.409  1  EI haw         
12 37 11.59  62 10 42.4  21.97 0.778  4  E  cal         
12 37 11.75  62 13  0.5  23.05 0.485  1  E  haw         
12 37 11.79  62 15 14.6  19.82 0.299  1  EI cal         
12 37 11.81  62 10 19.5  21.85 0.414  1  E  cal         
